dataid,utc,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,subpanel1,subpanel2,unknown1,unknown2,unknown3,unknown4,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
4031,1/23/14 10:30,0.976,,,,,,,,0.138,,,,,0.000,,,,0.094,0.000,0.004,,,0.258,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.151,,,,,,,,,,,0.143,,,,,0.969,,,,,,,,,,
4031,1/23/14 10:45,0.812,,,,,,,,0.126,,,,,0.000,,,,0.083,0.000,0.004,,,0.263,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.140,,,,,,,,,,,0.009,,,,,0.801,,,,,,,,,,
4031,1/23/14 11:00,0.939,,,,,,,,0.122,,,,,0.000,,,,0.092,0.000,0.003,,,0.256,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.133,,,,,,,,,,,0.143,,,,,0.931,,,,,,,,,,
4031,1/23/14 11:15,0.911,,,,,,,,0.120,,,,,0.000,,,,0.083,0.000,0.004,,,0.263,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.166,,,,,,,,,,,0.088,,,,,0.903,,,,,,,,,,
4031,1/23/14 11:30,1.021,,,,,,,,0.124,,,,,0.000,,,,0.083,0.000,0.000,,,0.410,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.151,,,,,,,,,,,0.064,,,,,1.017,,,,,,,,,,
4031,1/23/14 11:45,1.096,,,,,,,,0.121,,,,,0.000,,,,0.083,0.000,0.000,,,0.281,,,,,,,,,,0.008,,0.000,0.000,0.018,,,,,,0.007,0.137,,,,,,,,,,,0.144,,,,,1.089,,,,,,,,,,
4031,1/23/14 12:00,1.177,,,,,,,,0.134,,,,,0.000,,,,0.094,0.000,0.000,,,0.311,,,,,,,,,,0.007,,0.000,0.236,0.018,,,,,,0.007,0.196,,,,,,,,,,,0.009,,,,,1.168,,,,,,,,,,
4031,1/23/14 12:15,1.278,,,,,,,,0.126,,,,,0.000,,,,0.082,0.000,0.000,,,0.265,,,,,,,,,,0.007,,0.000,0.256,0.018,,,,,,0.007,0.220,,,,,,,,,,,0.143,,,,,1.272,,,,,,,,,,
4031,1/23/14 12:30,1.582,,,,,,,,0.102,,,,,0.000,,,,0.082,0.000,0.000,,,0.278,,,,,,,,,,0.243,,0.000,0.254,0.017,,,,,,0.007,0.182,,,,,,,,,,,0.019,,,,,1.574,,,,,,,,,,
4031,1/23/14 12:45,2.267,,,,,,,,0.099,,,,,0.000,,,,0.084,0.000,0.000,,,0.467,,,,,,,,,,0.518,,0.000,0.254,0.016,,,,,,0.007,0.148,,,,,,,,,,,0.139,,,,,2.271,,,,,,,,,,
4031,1/23/14 13:00,6.748,,,,,,,,0.105,,,,,0.000,,,,0.095,0.000,4.269,,,0.542,,,,,,,,,,0.007,,0.004,0.252,0.018,,,,,,0.007,0.150,,,,,,,,,,,0.151,,,,,2.725,,,,,,,,,,
4031,1/23/14 13:15,3.838,,,,,,,,0.102,,,,,0.000,,,,0.099,0.000,1.721,,,0.665,,,,,,,,,,0.007,,0.004,0.254,0.018,,,,,,0.007,0.158,,,,,,,,,,,0.166,,,,,2.326,,,,,,,,,,
4031,1/23/14 13:30,1.324,,,,,,,,0.097,,,,,0.000,,,,0.090,0.000,0.000,,,0.631,,,,,,,,,,0.007,,0.000,0.037,0.055,,,,,,0.007,0.148,,,,,,,,,,,0.069,,,,,1.327,,,,,,,,,,
4031,1/23/14 13:45,1.348,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.657,,,,,,,,,,0.007,,0.000,0.013,0.045,,,,,,0.007,0.148,,,,,,,,,,,0.100,,,,,1.336,,,,,,,,,,
4031,1/23/14 14:00,1.221,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.263,,,,,,,,,,0.007,,0.003,0.056,0.027,,,,,,0.007,0.149,,,,,,,,,,,0.182,,,,,1.222,,,,,,,,,,
4031,1/23/14 14:15,1.103,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.248,,,,,,,,,,0.007,,0.003,0.000,0.019,,,,,,0.007,0.163,,,,,,,,,,,0.121,,,,,1.098,,,,,,,,,,
4031,1/23/14 14:30,1.020,,,,,,,,0.097,,,,,0.000,,,,0.092,0.000,0.000,,,0.249,,,,,,,,,,0.007,,0.003,0.000,0.019,,,,,,0.007,0.149,,,,,,,,,,,0.040,,,,,1.009,,,,,,,,,,
4031,1/23/14 14:45,1.441,,,,,,,,0.097,,,,,0.000,,,,0.089,0.000,0.003,,,0.242,,,,,,,,,,0.007,,0.003,0.178,0.019,,,,,,0.098,0.148,,,,,,,,,,,0.208,,,,,1.439,,,,,,,,,,
4031,1/23/14 15:00,1.163,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.244,,,,,,,,,,0.007,,0.003,0.035,0.019,,,,,,0.007,0.153,,,,,,,,,,,0.166,,,,,1.161,,,,,,,,,,
4031,1/23/14 15:15,1.116,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.248,,,,,,,,,,0.007,,0.003,0.000,0.019,,,,,,0.007,0.153,,,,,,,,,,,0.147,,,,,1.113,,,,,,,,,,
4031,1/23/14 15:30,1.007,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.244,,,,,,,,,,0.010,,0.003,0.000,0.019,,,,,,0.007,0.148,,,,,,,,,,,0.047,,,,,1.003,,,,,,,,,,
4031,1/23/14 15:45,1.215,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.228,,,,,,,,,,0.009,,0.003,0.000,0.019,,,,,,0.007,0.149,,,,,,,,,,,0.122,,,,,1.213,,,,,,,,,,
4031,1/23/14 16:00,1.296,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.239,,,,,,,,,,0.017,,0.003,0.098,0.019,,,,,,0.007,0.145,,,,,,,,,,,0.153,,,,,1.293,,,,,,,,,,
4031,1/23/14 16:15,1.222,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.239,,,,,,,,,,0.018,,0.003,0.090,0.019,,,,,,0.007,0.163,,,,,,,,,,,0.155,,,,,1.222,,,,,,,,,,
4031,1/23/14 16:30,0.689,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.048,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.152,,,,,,,,,,,0.076,,,,,0.682,,,,,,,,,,
4031,1/23/14 16:45,0.831,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.219,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.148,,,,,,,,,,,0.077,,,,,0.828,,,,,,,,,,
4031,1/23/14 17:00,0.903,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.236,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.137,,,,,,,,,,,0.143,,,,,0.902,,,,,,,,,,
4031,1/23/14 17:15,0.909,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.237,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.161,,,,,,,,,,,0.126,,,,,0.909,,,,,,,,,,
4031,1/23/14 17:30,0.799,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.237,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.152,,,,,,,,,,,0.025,,,,,0.797,,,,,,,,,,
4031,1/23/14 17:45,0.912,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.237,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.148,,,,,,,,,,,0.142,,,,,0.913,,,,,,,,,,
4031,1/23/14 18:00,0.957,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.258,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.170,,,,,,,,,,,0.141,,,,,0.957,,,,,,,,,,
4031,1/23/14 18:15,1.705,,,,,,,,0.097,,,,,0.000,,,,0.081,0.000,0.004,,,0.251,,,,,,,,,,0.031,,0.003,0.224,0.018,,,,,,0.508,0.154,,,,,,,,,,,0.162,,,,,1.705,,,,,,,,,,
4031,1/23/14 18:30,1.161,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.252,,,,,,,,,,0.033,,0.000,0.257,0.018,,,,,,0.007,0.132,,,,,,,,,,,0.111,,,,,1.161,,,,,,,,,,
4031,1/23/14 18:45,1.600,,,,,,,,0.097,,,,,0.000,,,,0.081,0.000,0.004,,,0.254,,,,,,,,,,0.024,,0.000,0.171,0.018,,,,,,0.435,0.152,,,,,,,,,,,0.180,,,,,1.595,,,,,,,,,,
4031,1/23/14 19:00,1.009,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.324,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.146,,,,,,,,,,,0.156,,,,,1.013,,,,,,,,,,
4031,1/23/14 19:15,1.024,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.439,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.155,,,,,,,,,,,0.049,,,,,1.029,,,,,,,,,,
4031,1/23/14 19:30,1.028,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.290,,,,,,,,,,0.008,,0.000,0.077,0.018,,,,,,0.007,0.155,,,,,,,,,,,0.112,,,,,1.029,,,,,,,,,,
4031,1/23/14 19:45,1.070,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.285,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.250,,,,,,,,,,,0.150,,,,,1.073,,,,,,,,,,
4031,1/23/14 20:00,1.150,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.351,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.261,,,,,,,,,,,0.156,,,,,1.155,,,,,,,,,,
4031,1/23/14 20:15,1.199,,,,,,,,0.096,,,,,0.000,,,,0.083,0.000,0.000,,,0.493,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.268,,,,,,,,,,,0.059,,,,,1.208,,,,,,,,,,
4031,1/23/14 20:30,1.137,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.328,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.273,,,,,,,,,,,0.153,,,,,1.143,,,,,,,,,,
4031,1/23/14 20:45,1.006,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.317,,,,,,,,,,0.007,,0.000,0.000,0.018,,,,,,0.007,0.179,,,,,,,,,,,0.126,,,,,1.009,,,,,,,,,,
4031,1/23/14 21:00,1.119,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.432,,,,,,,,,,0.007,,0.003,0.000,0.019,,,,,,0.007,0.170,,,,,,,,,,,0.038,,,,,1.126,,,,,,,,,,
4031,1/23/14 21:15,1.599,,,,,,,,0.097,,,,,0.000,,,,0.083,0.000,0.000,,,0.444,,,,,,,,,,0.007,,0.003,0.036,0.025,,,,,,0.007,0.254,,,,,,,,,,,0.154,,,,,1.608,,,,,,,,,,
4031,1/23/14 21:30,1.852,,,,,,,,0.097,,,,,0.000,,,,0.082,0.000,0.000,,,0.532,,,,,,,,,,0.007,,0.004,0.257,0.018,,,,,,0.007,0.160,,,,,,,,,,,0.132,,,,,1.862,,,,,,,,,,
4031,1/23/14 21:45,1.657,,,,,,,,0.097,,,,,0.000,,,,0.082,0.000,0.000,,,0.401,,,,,,,,,,0.007,,0.003,0.256,0.018,,,,,,0.034,0.161,,,,,,,,,,,0.067,,,,,1.662,,,,,,,,,,
4031,1/23/14 22:00,1.863,,,,,,,,0.097,,,,,0.000,,,,0.082,0.000,0.000,,,0.417,,,,,,,,,,0.007,,0.003,0.255,0.018,,,,,,0.078,0.246,,,,,,,,,,,0.134,,,,,1.871,,,,,,,,,,
4031,1/23/14 22:15,1.754,,,,,,,,0.097,,,,,0.000,,,,0.082,0.000,0.000,,,0.374,,,,,,,,,,0.007,,0.003,0.255,0.018,,,,,,0.007,0.231,,,,,,,,,,,0.152,,,,,1.759,,,,,,,,,,
4031,1/23/14 22:30,1.826,,,,,,,,0.097,,,,,0.000,,,,0.082,0.000,0.000,,,0.449,,,,,,,,,,0.007,,0.003,0.254,0.018,,,,,,0.007,0.255,,,,,,,,,,,0.126,,,,,1.832,,,,,,,,,,
4031,1/23/14 22:45,1.717,,,,,,,,0.097,,,,,0.000,,,,0.082,0.000,0.000,,,0.480,,,,,,,,,,0.007,,0.004,0.254,0.054,,,,,,0.007,0.180,,,,,,,,,,,0.029,,,,,1.723,,,,,,,,,,
4031,1/23/14 23:00,1.771,,,,,,,,0.097,,,,,0.000,,,,0.082,0.000,0.000,,,0.475,,,,,,,,,,0.007,,0.003,0.253,0.018,,,,,,0.007,0.161,,,,,,,,,,,0.145,,,,,1.778,,,,,,,,,,
4031,1/23/14 23:15,1.630,,,,,,,,0.097,,,,,0.000,,,,0.082,0.000,0.000,,,0.340,,,,,,,,,,0.007,,0.003,0.252,0.018,,,,,,0.007,0.157,,,,,,,,,,,0.142,,,,,1.633,,,,,,,,,,
4031,1/23/14 23:30,1.810,,,,,,,,0.097,,,,,0.000,,,,0.082,0.000,0.000,,,0.492,,,,,,,,,,0.007,,0.003,0.252,0.054,,,,,,0.007,0.204,,,,,,,,,,,0.054,,,,,1.785,,,,,,,,,,
4031,1/23/14 23:45,2.440,,,,,,,,0.095,,,,,0.000,,,,0.089,0.000,0.006,,,0.981,,,,,,,,,,0.007,,0.136,0.252,0.018,,,,,,0.116,0.160,,,,,,,,,,,0.158,,,,,2.392,,,,,,,,,,
4031,1/24/14,2.180,,,,,,,,0.048,,,,,0.000,,,,0.050,0.000,0.005,,,0.482,,,,,,,,,,0.039,,0.862,0.128,0.009,,,,,,0.074,0.094,,,,,,,,,,,0.086,,,,,2.150,,,,,,,,,,
4031,1/24/14 0:15,2.219,,,,,,,,0.048,,,,,0.000,,,,0.042,0.000,0.005,,,0.481,,,,,,,,,,0.019,,0.942,0.127,0.009,,,,,,0.074,0.113,,,,,,,,,,,0.076,,,,,2.213,,,,,,,,,,
4031,1/24/14 0:30,1.773,,,,,,,,0.048,,,,,0.000,,,,0.049,0.000,0.005,,,0.483,,,,,,,,,,0.004,,0.500,0.093,0.009,,,,,,0.075,0.098,,,,,,,,,,,0.097,,,,,1.771,,,,,,,,,,
4031,1/24/14 0:45,1.853,,,,,,,,0.048,,,,,0.000,,,,0.048,0.000,0.005,,,0.479,,,,,,,,,,0.003,,0.741,0.004,0.009,,,,,,0.074,0.081,,,,,,,,,,,0.064,,,,,1.849,,,,,,,,,,
4031,1/24/14 1:00,0.861,,,,,,,,0.048,,,,,0.000,,,,0.041,0.000,0.000,,,0.300,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.076,0.085,,,,,,,,,,,0.041,,,,,0.861,,,,,,,,,,
4031,1/24/14 1:15,0.700,,,,,,,,0.049,,,,,0.000,,,,0.041,0.000,0.000,,,0.139,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.076,0.080,,,,,,,,,,,0.052,,,,,0.696,,,,,,,,,,
4031,1/24/14 1:30,0.600,,,,,,,,0.049,,,,,0.000,,,,0.041,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.076,0.087,,,,,,,,,,,0.073,,,,,0.594,,,,,,,,,,
4031,1/24/14 1:45,0.599,,,,,,,,0.049,,,,,0.000,,,,0.047,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.076,0.080,,,,,,,,,,,0.075,,,,,0.594,,,,,,,,,,
4031,1/24/14 2:00,0.625,,,,,,,,0.049,,,,,0.000,,,,0.050,0.000,0.000,,,0.015,,,,,,,,,,0.013,,0.000,0.000,0.009,,,,,,0.076,0.079,,,,,,,,,,,0.079,,,,,0.619,,,,,,,,,,
4031,1/24/14 2:15,0.634,,,,,,,,0.049,,,,,0.000,,,,0.050,0.000,0.000,,,0.015,,,,,,,,,,0.016,,0.000,0.000,0.012,,,,,,0.076,0.087,,,,,,,,,,,0.056,,,,,0.627,,,,,,,,,,
4031,1/24/14 2:30,0.706,,,,,,,,0.102,,,,,0.000,,,,0.046,0.000,0.000,,,0.015,,,,,,,,,,0.016,,0.000,0.000,0.044,,,,,,0.076,0.080,,,,,,,,,,,0.035,,,,,0.699,,,,,,,,,,
4031,1/24/14 2:45,0.708,,,,,,,,0.138,,,,,0.000,,,,0.041,0.000,0.000,,,0.015,,,,,,,,,,0.016,,0.000,0.000,0.044,,,,,,0.076,0.121,,,,,,,,,,,0.057,,,,,0.702,,,,,,,,,,
4031,1/24/14 3:00,0.756,,,,,,,,0.110,,,,,0.000,,,,0.041,0.000,0.000,,,0.090,,,,,,,,,,0.016,,0.000,0.000,0.044,,,,,,0.076,0.128,,,,,,,,,,,0.070,,,,,0.752,,,,,,,,,,
4031,1/24/14 3:15,0.758,,,,,,,,0.050,,,,,0.000,,,,0.041,0.000,0.000,,,0.126,,,,,,,,,,0.016,,0.000,0.027,0.044,,,,,,0.077,0.132,,,,,,,,,,,0.078,,,,,0.756,,,,,,,,,,
4031,1/24/14 3:30,0.845,,,,,,,,0.050,,,,,0.000,,,,0.046,0.000,0.000,,,0.217,,,,,,,,,,0.014,,0.000,0.000,0.044,,,,,,0.077,0.137,,,,,,,,,,,0.072,,,,,0.843,,,,,,,,,,
4031,1/24/14 3:45,0.856,,,,,,,,0.049,,,,,0.000,,,,0.047,0.000,0.000,,,0.265,,,,,,,,,,0.009,,0.000,0.000,0.044,,,,,,0.077,0.102,,,,,,,,,,,0.034,,,,,0.856,,,,,,,,,,
4031,1/24/14 4:00,0.904,,,,,,,,0.049,,,,,0.000,,,,0.042,0.000,0.000,,,0.318,,,,,,,,,,0.008,,0.000,0.000,0.044,,,,,,0.077,0.139,,,,,,,,,,,0.039,,,,,0.906,,,,,,,,,,
4031,1/24/14 4:15,0.921,,,,,,,,0.049,,,,,0.000,,,,0.041,0.000,0.000,,,0.372,,,,,,,,,,0.007,,0.000,0.000,0.059,,,,,,0.052,0.113,,,,,,,,,,,0.069,,,,,0.926,,,,,,,,,,
4031,1/24/14 4:30,0.803,,,,,,,,0.049,,,,,0.000,,,,0.041,0.000,0.000,,,0.509,,,,,,,,,,0.005,,0.000,0.000,0.014,,,,,,0.004,0.023,,,,,,,,,,,0.068,,,,,0.812,,,,,,,,,,
4031,1/24/14 4:45,0.760,,,,,,,,0.052,,,,,0.000,,,,0.041,0.000,0.000,,,0.508,,,,,,,,,,0.005,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.046,,,,,0.769,,,,,,,,,,
4031,1/24/14 5:00,0.441,,,,,,,,0.069,,,,,0.000,,,,0.042,0.000,0.000,,,0.186,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.027,,,,,0.438,,,,,,,,,,
4031,1/24/14 5:15,0.456,,,,,,,,0.070,,,,,0.000,,,,0.042,0.000,0.000,,,0.160,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.068,,,,,0.454,,,,,,,,,,
4031,1/24/14 5:30,0.490,,,,,,,,0.068,,,,,0.000,,,,0.042,0.000,0.000,,,0.166,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.096,,,,,0.488,,,,,,,,,,
4031,1/24/14 5:45,0.510,,,,,,,,0.070,,,,,0.000,,,,0.042,0.000,0.000,,,0.242,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.039,,,,,0.509,,,,,,,,,,
4031,1/24/14 6:00,0.496,,,,,,,,0.071,,,,,0.000,,,,0.042,0.000,0.000,,,0.216,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.049,,,,,0.495,,,,,,,,,,
4031,1/24/14 6:15,0.513,,,,,,,,0.069,,,,,0.000,,,,0.042,0.000,0.000,,,0.216,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.071,,,,,0.513,,,,,,,,,,
4031,1/24/14 6:30,0.448,,,,,,,,0.070,,,,,0.000,,,,0.042,0.000,0.000,,,0.177,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.042,,,,,0.445,,,,,,,,,,
4031,1/24/14 6:45,0.578,,,,,,,,0.069,,,,,0.000,,,,0.042,0.000,0.000,,,0.320,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.033,,,,,0.581,,,,,,,,,,
4031,1/24/14 7:00,0.579,,,,,,,,0.074,,,,,0.000,,,,0.042,0.000,0.000,,,0.276,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.071,,,,,0.579,,,,,,,,,,
4031,1/24/14 7:15,0.588,,,,,,,,0.073,,,,,0.000,,,,0.042,0.000,0.000,,,0.315,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.044,,,,,0.590,,,,,,,,,,
4031,1/24/14 7:30,0.570,,,,,,,,0.072,,,,,0.000,,,,0.042,0.000,0.000,,,0.312,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.032,,,,,0.572,,,,,,,,,,
4031,1/24/14 7:45,0.609,,,,,,,,0.065,,,,,0.000,,,,0.042,0.000,0.000,,,0.317,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.069,,,,,0.612,,,,,,,,,,
4031,1/24/14 8:00,0.572,,,,,,,,0.063,,,,,0.000,,,,0.042,0.000,0.000,,,0.324,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.029,,,,,0.573,,,,,,,,,,
4031,1/24/14 8:15,0.600,,,,,,,,0.064,,,,,0.000,,,,0.042,0.000,0.000,,,0.336,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.045,,,,,0.603,,,,,,,,,,
4031,1/24/14 8:30,0.771,,,,,,,,0.069,,,,,0.000,,,,0.041,0.000,0.000,,,0.479,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.069,,,,,0.779,,,,,,,,,,
4031,1/24/14 8:45,0.308,,,,,,,,0.065,,,,,0.000,,,,0.042,0.000,0.000,,,0.079,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.004,,,,,0.301,,,,,,,,,,
4031,1/24/14 9:00,0.727,,,,,,,,0.063,,,,,0.000,,,,0.042,0.000,0.000,,,0.441,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.068,,,,,0.735,,,,,,,,,,
4031,1/24/14 9:15,0.777,,,,,,,,0.071,,,,,0.000,,,,0.041,0.000,0.000,,,0.498,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.056,,,,,0.786,,,,,,,,,,
4031,1/24/14 9:30,0.735,,,,,,,,0.069,,,,,0.000,,,,0.041,0.000,0.000,,,0.497,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.018,,,,,0.744,,,,,,,,,,
4031,1/24/14 9:45,0.781,,,,,,,,0.063,,,,,0.000,,,,0.041,0.000,0.000,,,0.495,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.069,,,,,0.790,,,,,,,,,,
4031,1/24/14 10:00,0.726,,,,,,,,0.058,,,,,0.000,,,,0.041,0.000,0.000,,,0.495,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.021,,,,,0.734,,,,,,,,,,
4031,1/24/14 10:15,0.758,,,,,,,,0.058,,,,,0.000,,,,0.041,0.000,0.000,,,0.493,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.053,,,,,0.767,,,,,,,,,,
4031,1/24/14 10:30,0.693,,,,,,,,0.060,,,,,0.000,,,,0.048,0.000,0.000,,,0.402,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.070,,,,,0.699,,,,,,,,,,
4031,1/24/14 10:45,0.507,,,,,,,,0.059,,,,,0.000,,,,0.042,0.000,0.000,,,0.288,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.005,,,,,0.507,,,,,,,,,,
4031,1/24/14 11:00,0.442,,,,,,,,0.070,,,,,0.000,,,,0.041,0.000,0.000,,,0.144,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.070,,,,,0.439,,,,,,,,,,
4031,1/24/14 11:15,0.309,,,,,,,,0.072,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.061,,,,,0.301,,,,,,,,,,
4031,1/24/14 11:30,0.253,,,,,,,,0.065,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.012,,,,,0.244,,,,,,,,,,
4031,1/24/14 11:45,0.307,,,,,,,,0.063,,,,,0.000,,,,0.041,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.069,,,,,0.300,,,,,,,,,,
4031,1/24/14 12:00,0.282,,,,,,,,0.056,,,,,0.000,,,,0.041,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.043,,,,,0.274,,,,,,,,,,
4031,1/24/14 12:15,0.303,,,,,,,,0.083,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.030,,,,,0.294,,,,,,,,,,
4031,1/24/14 12:30,0.412,,,,,,,,0.049,,,,,0.000,,,,0.041,0.000,0.000,,,0.137,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.069,,,,,0.409,,,,,,,,,,
4031,1/24/14 12:45,0.438,,,,,,,,0.049,,,,,0.000,,,,0.041,0.000,0.000,,,0.225,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.023,,,,,,,,,,,0.008,,,,,0.436,,,,,,,,,,
